Longitude,Latitude,YEAR,Date_Time,SEASON,STAGE,R6TFU,AVAILABLE,Trip_id,variable,value
-1.310409,-20.266501,2019,29/05/2019 10:00,COOL,INCUBATING,1,0,11192,SSTC,22.969083
-1.606175,-20.371239,2019,29/05/2019 12:00,COOL,INCUBATING,1,0,11192,SSTC,22.985357
-1.779318,-20.523067,2019,29/05/2019 14:00,COOL,INCUBATING,1,0,11192,SSTC,22.9771115
-2.136442,-20.797464,2019,29/05/2019 16:00,COOL,INCUBATING,1,0,11192,SSTC,22.9438075
-2.610461,-21.19455,2019,29/05/2019 20:00,COOL,INCUBATING,1,0,11192,SSTC,23.0087665
-2.414377,-20.88249,2019,29/05/2019 22:00,COOL,INCUBATING,1,0,11192,SSTC,22.9664626
-5.776637,-15.962823,2019,31/05/2019 02:00,COOL,INCUBATING,1,0,11192,SSTC,23.8599418
-5.976636,-15.843106,2019,25/05/2019 07:59,COOL,INCUBATING,1,0,11201,SSTC,24.1127424
-5.861961,-15.645351,2019,25/05/2019 09:59,COOL,INCUBATING,1,0,11201,SSTC,24.0793254
-6.050459,-16.357516,2019,25/05/2019 21:59,COOL,INCUBATING,1,0,11202,SSTC,24.1220629
-6.257785,-16.711364,2019,25/05/2019 23:59,COOL,INCUBATING,1,0,11202,SSTC,24.1665349
-6.411232,-17.028744,2019,26/05/2019 01:59,COOL,INCUBATING,1,0,11202,SSTC,24.1983597
-7.130952,-18.502347,2019,26/05/2019 11:59,COOL,INCUBATING,1,0,11202,SSTC,24.0042034
-8.251557,-20.441542,2019,26/05/2019 23:59,COOL,INCUBATING,1,0,11202,SSTC,24.0185168
-8.275364,-20.860114,2019,27/05/2019 01:59,COOL,INCUBATING,1,0,11202,SSTC,24.1073969
-8.301923,-21.220622,2019,27/05/2019 03:59,COOL,INCUBATING,1,0,11202,SSTC,24.1661785
-6.02735,-22.041094,2019,27/05/2019 21:59,COOL,INCUBATING,1,0,11202,SSTC,23.8434711
-5.741566,-21.896506,2019,27/05/2019 23:59,COOL,INCUBATING,1,0,11202,SSTC,23.8542523
-5.129291,-21.466823,2019,28/05/2019 03:59,COOL,INCUBATING,1,0,11202,SSTC,23.7844182
-4.77275,-21.229793,2019,28/05/2019 05:59,COOL,INCUBATING,1,0,11202,SSTC,23.7272607
-5.48436,-16.856124,2019,30/05/2019 21:59,COOL,INCUBATING,1,0,11202,SSTC,23.7374453
-5.504935,-16.272217,2019,30/05/2019 23:59,COOL,INCUBATING,1,0,11202,SSTC,23.7971717
-5.77137,-15.97099,2019,31/05/2019 03:59,COOL,INCUBATING,1,0,11202,SSTC,23.8654839
-6.907381,-17.491821,2019,31/05/2019 20:00,COOL,INCUBATING,1,0,11211,SSTC,24.0684716
-6.893869,-17.706275,2019,31/05/2019 22:00,COOL,INCUBATING,1,0,11211,SSTC,24.012054
-6.138944,-17.311081,2019,01/06/2019 08:00,COOL,INCUBATING,1,0,11211,SSTC,23.871212
-6.014693,-17.578538,2019,01/06/2019 10:00,COOL,INCUBATING,1,0,11211,SSTC,23.7532395
-5.938864,-17.851124,2019,01/06/2019 12:00,COOL,INCUBATING,1,0,11211,SSTC,23.6688797
-5.889307,-16.353982,2019,04/06/2019 22:00,COOL,INCUBATING,1,0,11221,SSTC,23.763533
-5.969389,-16.634899,2019,05/06/2019 00:00,COOL,INCUBATING,1,0,11221,SSTC,23.7629299
-6.053875,-16.944806,2019,05/06/2019 02:00,COOL,INCUBATING,1,0,11221,SSTC,23.6825994
-6.120863,-17.280515,2019,05/06/2019 04:00,COOL,INCUBATING,1,0,11221,SSTC,23.5975201
-6.375275,-18.005625,2019,05/06/2019 08:00,COOL,INCUBATING,1,0,11221,SSTC,23.4830739
-6.423144,-19.064048,2019,05/06/2019 16:00,COOL,INCUBATING,1,0,11221,SSTC,23.4472151
-6.401992,-19.45774,2019,05/06/2019 18:00,COOL,INCUBATING,1,0,11221,SSTC,23.4837013
-6.353118,-19.843488,2019,05/06/2019 20:00,COOL,INCUBATING,1,0,11221,SSTC,23.5626484
-6.279384,-20.20315,2019,05/06/2019 22:00,COOL,INCUBATING,1,0,11221,SSTC,23.6496153
-6.200882,-20.589189,2019,06/06/2019 00:00,COOL,INCUBATING,1,0,11221,SSTC,23.732868
-5.945886,-21.24061,2019,06/06/2019 04:00,COOL,INCUBATING,1,0,11221,SSTC,23.7796177
-5.618859,-21.772186,2019,06/06/2019 10:00,COOL,INCUBATING,1,0,11221,SSTC,23.6166842
-5.517666,-21.966133,2019,06/06/2019 12:00,COOL,INCUBATING,1,0,11221,SSTC,23.5877567
-5.299892,-22.254287,2019,06/06/2019 14:00,COOL,INCUBATING,1,0,11221,SSTC,23.5438922
-5.15501,-22.467379,2019,06/06/2019 16:00,COOL,INCUBATING,1,0,11221,SSTC,23.5222585
-4.454078,-22.676036,2019,07/06/2019 00:00,COOL,INCUBATING,1,0,11221,SSTC,23.4846907
-4.355676,-22.589037,2019,07/06/2019 02:00,COOL,INCUBATING,1,0,11221,SSTC,23.4831322
-3.306038,-22.32908,2019,07/06/2019 18:00,COOL,INCUBATING,1,0,11221,SSTC,23.0621635
-2.886833,-22.391764,2019,07/06/2019 20:00,COOL,INCUBATING,1,0,11221,SSTC,22.8542808
-2.94733,-22.322726,2019,07/06/2019 22:00,COOL,INCUBATING,1,0,11221,SSTC,22.866191
-3.390228,-22.192691,2019,08/06/2019 02:00,COOL,INCUBATING,1,0,11221,SSTC,23.0722535
-3.58665,-22.11261,2019,08/06/2019 04:00,COOL,INCUBATING,1,0,11221,SSTC,23.1419042
-3.356241,-21.774239,2019,08/06/2019 06:00,COOL,INCUBATING,1,0,11221,SSTC,22.9567175
-3.130124,-21.436142,2019,08/06/2019 08:00,COOL,INCUBATING,1,0,11221,SSTC,22.8036786
-3.020228,-21.082654,2019,08/06/2019 10:00,COOL,INCUBATING,1,0,11221,SSTC,22.7156157
-2.962237,-20.954368,2019,08/06/2019 12:00,COOL,INCUBATING,1,0,11221,SSTC,22.6894929
-2.931721,-21.071158,2019,08/06/2019 14:00,COOL,INCUBATING,1,0,11221,SSTC,22.6948833
-2.870324,-21.2108,2019,08/06/2019 16:00,COOL,INCUBATING,1,0,11221,SSTC,22.6983557
-2.686284,-21.258565,2019,08/06/2019 18:00,COOL,INCUBATING,1,0,11221,SSTC,22.6646182
-2.24248,-21.08828,2019,09/06/2019 04:00,COOL,INCUBATING,1,0,11221,SSTC,22.5574598
-2.300971,-20.379344,2019,09/06/2019 16:00,COOL,INCUBATING,1,0,11221,SSTC,22.608144
-2.606614,-20.457741,2019,09/06/2019 18:00,COOL,INCUBATING,1,0,11221,SSTC,22.6156553
-3.933845,-19.092146,2019,21/05/2019 20:00,COOL,INCUBATING,1,0,11251,SSTC,23.6843764
-3.97131,-19.325484,2019,21/05/2019 22:00,COOL,INCUBATING,1,0,11251,SSTC,23.7246873
-4.035578,-19.511965,2019,22/05/2019 00:00,COOL,INCUBATING,1,0,11251,SSTC,23.7682829
-2.98849,-19.780277,2019,23/05/2019 00:00,COOL,INCUBATING,1,0,11251,SSTC,23.6060927
-2.765215,-19.792898,2019,23/05/2019 02:00,COOL,INCUBATING,1,0,11251,SSTC,23.6120174
-1.517049,-19.097831,2019,24/05/2019 02:00,COOL,INCUBATING,1,0,11251,SSTC,23.4307859
-1.564028,-19.27805,2019,24/05/2019 04:00,COOL,INCUBATING,1,0,11251,SSTC,23.3909105
-1.576261,-20.468182,2019,25/05/2019 04:00,COOL,INCUBATING,1,0,11251,SSTC,23.2222898
-1.640924,-20.713906,2019,25/05/2019 06:00,COOL,INCUBATING,1,0,11251,SSTC,23.1923734
-3.331115,-21.234912,2019,25/05/2019 18:00,COOL,INCUBATING,1,0,11251,SSTC,23.4616519
-3.042582,-20.884312,2019,25/05/2019 20:00,COOL,INCUBATING,1,0,11251,SSTC,23.385612
-2.200608,-20.144147,2019,26/05/2019 06:00,COOL,INCUBATING,1,0,11251,SSTC,23.2792639
-2.194692,-19.945675,2019,26/05/2019 08:00,COOL,INCUBATING,1,0,11251,SSTC,23.2978408
-1.943384,-19.568139,2019,26/05/2019 12:00,COOL,INCUBATING,1,0,11251,SSTC,23.2994163
-1.454648,-18.965919,2019,26/05/2019 16:00,COOL,INCUBATING,1,0,11251,SSTC,23.2464685
-1.197433,-18.665366,2019,26/05/2019 18:00,COOL,INCUBATING,1,0,11251,SSTC,23.180881
-1.025198,-18.475476,2019,26/05/2019 20:00,COOL,INCUBATING,1,0,11251,SSTC,23.1246831
-0.705201,-18.101727,2019,26/05/2019 22:00,COOL,INCUBATING,1,0,11251,SSTC,22.9988892
-0.680285,-18.153424,2019,27/05/2019 00:00,COOL,INCUBATING,1,0,11251,SSTC,22.9933092
-1.443861,-18.320877,2019,27/05/2019 06:00,COOL,INCUBATING,1,0,11251,SSTC,23.1651608
-1.675127,-18.039443,2019,27/05/2019 08:00,COOL,INCUBATING,1,0,11251,SSTC,23.2072417
-1.690369,-17.613508,2019,27/05/2019 10:00,COOL,INCUBATING,1,0,11251,SSTC,23.1675664
-1.731235,-17.166832,2019,27/05/2019 14:00,COOL,INCUBATING,1,0,11251,SSTC,23.1374763
-1.669448,-16.885935,2019,27/05/2019 16:00,COOL,INCUBATING,1,0,11251,SSTC,23.1259393
-1.974959,-16.382509,2019,28/05/2019 02:00,COOL,INCUBATING,1,0,11251,SSTC,23.1969241
-3.8554,-16.830426,2019,28/05/2019 10:00,COOL,INCUBATING,1,0,11251,SSTC,23.6029476
-4.417644,-16.864427,2019,28/05/2019 12:00,COOL,INCUBATING,1,0,11251,SSTC,23.6171322
-4.905262,-16.700381,2019,28/05/2019 14:00,COOL,INCUBATING,1,0,11251,SSTC,23.6438806
-5.209273,-16.080161,2019,28/05/2019 16:00,COOL,INCUBATING,1,0,11251,SSTC,23.696678
-5.694465,-16.336167,2019,19/05/2019 02:00,COOL,INCUBATING,1,0,11271,SSTC,24.1930923
-5.322182,-16.62185,2019,19/05/2019 04:00,COOL,INCUBATING,1,0,11271,SSTC,24.0165187
-4.909858,-16.854693,2019,19/05/2019 06:00,COOL,INCUBATING,1,0,11271,SSTC,23.8827268
-3.870062,-17.765456,2019,19/05/2019 14:00,COOL,INCUBATING,1,0,11271,SSTC,23.7656401
-2.926942,-18.065851,2019,19/05/2019 20:00,COOL,INCUBATING,1,0,11271,SSTC,23.5545869
-2.673424,-18.249831,2019,19/05/2019 22:00,COOL,INCUBATING,1,0,11271,SSTC,23.5045326
-1.571706,-19.019348,2019,20/05/2019 10:00,COOL,INCUBATING,1,0,11271,SSTC,23.3803704
-1.522926,-18.98382,2019,20/05/2019 12:00,COOL,INCUBATING,1,0,11271,SSTC,23.3670259
-1.494342,-18.837656,2019,21/05/2019 00:00,COOL,INCUBATING,1,0,11271,SSTC,23.339959
-1.453351,-18.717212,2019,21/05/2019 02:00,COOL,INCUBATING,1,0,11271,SSTC,23.3313982
-1.541388,-18.893797,2019,21/05/2019 08:00,COOL,INCUBATING,1,0,11271,SSTC,23.3924683
-1.463544,-18.749185,2019,21/05/2019 10:00,COOL,INCUBATING,1,0,11271,SSTC,23.3647662
-2.161659,-19.418674,2019,21/05/2019 20:00,COOL,INCUBATING,1,0,11271,SSTC,23.5366023
-2.279461,-19.564016,2019,21/05/2019 22:00,COOL,INCUBATING,1,0,11271,SSTC,23.5599754
-2.525917,-19.813968,2019,22/05/2019 00:00,COOL,INCUBATING,1,0,11271,SSTC,23.5883588
-2.381296,-18.945621,2019,22/05/2019 10:00,COOL,INCUBATING,1,0,11271,SSTC,23.5170453
-2.35622,-18.898794,2019,22/05/2019 12:00,COOL,INCUBATING,1,0,11271,SSTC,23.5146891
-2.389172,-18.533845,2019,22/05/2019 20:00,COOL,INCUBATING,1,0,11271,SSTC,23.5071497
-2.377796,-18.209215,2019,22/05/2019 22:00,COOL,INCUBATING,1,0,11271,SSTC,23.5107193
-2.714076,-18.444677,2019,23/05/2019 00:00,COOL,INCUBATING,1,0,11271,SSTC,23.5228208
-3.061008,-17.316888,2019,21/05/2019 00:00,COOL,INCUBATING,1,0,11293,SSTC,23.7635296
-2.811372,-17.375141,2019,21/05/2019 02:00,COOL,INCUBATING,1,0,11293,SSTC,23.7052638
-2.603823,-17.458872,2019,21/05/2019 04:00,COOL,INCUBATING,1,0,11293,SSTC,23.65051
-2.423439,-17.564565,2019,21/05/2019 06:00,COOL,INCUBATING,1,0,11293,SSTC,23.6070637
-2.328902,-17.757806,2019,21/05/2019 08:00,COOL,INCUBATING,1,0,11293,SSTC,23.5533676
-2.351651,-17.757571,2019,21/05/2019 10:00,COOL,INCUBATING,1,0,11293,SSTC,23.557909
-2.387784,-17.755762,2019,21/05/2019 14:00,COOL,INCUBATING,1,0,11293,SSTC,23.5653726
-2.403855,-17.772771,2019,21/05/2019 16:00,COOL,INCUBATING,1,0,11293,SSTC,23.5655941
-2.31203,-17.838188,2019,21/05/2019 18:00,COOL,INCUBATING,1,0,11293,SSTC,23.5383691
-2.30751,-17.929148,2019,21/05/2019 20:00,COOL,INCUBATING,1,0,11293,SSTC,23.5245322
-2.259335,-17.976413,2019,21/05/2019 22:00,COOL,INCUBATING,1,0,11293,SSTC,23.5116084
-1.980842,-17.628129,2019,22/05/2019 02:00,COOL,INCUBATING,1,0,11293,SSTC,23.4927701
-2.204739,-17.838886,2019,22/05/2019 04:00,COOL,INCUBATING,1,0,11293,SSTC,23.5028145
-2.403173,-17.92756,2019,22/05/2019 06:00,COOL,INCUBATING,1,0,11293,SSTC,23.524078
-2.372052,-18.001547,2019,22/05/2019 08:00,COOL,INCUBATING,1,0,11293,SSTC,23.5121607
-2.381511,-17.78728,2019,22/05/2019 10:00,COOL,INCUBATING,1,0,11293,SSTC,23.5318231
-2.499581,-17.956074,2019,23/05/2019 00:00,COOL,INCUBATING,1,0,11293,SSTC,23.5392243
-2.587776,-18.063352,2019,23/05/2019 02:00,COOL,INCUBATING,1,0,11293,SSTC,23.5801128
-2.553519,-17.758495,2019,23/05/2019 20:00,COOL,INCUBATING,1,0,11293,SSTC,23.6775937
-2.712025,-17.848411,2019,23/05/2019 22:00,COOL,INCUBATING,1,0,11293,SSTC,23.705064
-3.038297,-17.838639,2019,24/05/2019 00:00,COOL,INCUBATING,1,0,11293,SSTC,23.7814831
-3.321224,-17.65942,2019,24/05/2019 02:00,COOL,INCUBATING,1,0,11293,SSTC,23.836603
-3.52558,-17.22827,2019,24/05/2019 04:00,COOL,INCUBATING,1,0,11293,SSTC,23.9430951
-1.007794,-19.772667,2019,20/05/2019 14:00,COOL,INCUBATING,1,0,11324,SSTC,23.3450724
-1.10482,-19.837597,2019,20/05/2019 16:00,COOL,INCUBATING,1,0,11324,SSTC,23.3570476
-1.11446,-19.866231,2019,20/05/2019 18:00,COOL,INCUBATING,1,0,11324,SSTC,23.3571539
-1.12844,-19.856304,2019,20/05/2019 20:00,COOL,INCUBATING,1,0,11324,SSTC,23.3597018
-1.310314,-20.134419,2019,20/05/2019 22:00,COOL,INCUBATING,1,0,11324,SSTC,23.3702704
-1.265172,-20.006475,2019,21/05/2019 00:00,COOL,INCUBATING,1,0,11324,SSTC,23.3715739
-1.23225,-19.865947,2019,21/05/2019 02:00,COOL,INCUBATING,1,0,11324,SSTC,23.3688371
-1.309618,-20.03949,2019,21/05/2019 08:00,COOL,INCUBATING,1,0,11324,SSTC,23.3556077
-1.22764,-19.936132,2019,21/05/2019 10:00,COOL,INCUBATING,1,0,11324,SSTC,23.3512768
-1.099973,-19.719823,2019,21/05/2019 12:00,COOL,INCUBATING,1,0,11324,SSTC,23.343747
-1.339801,-20.032995,2019,21/05/2019 14:00,COOL,INCUBATING,1,0,11324,SSTC,23.3605926
-1.632764,-20.317681,2019,21/05/2019 16:00,COOL,INCUBATING,1,0,11324,SSTC,23.3915245
-1.89039,-20.57263,2019,21/05/2019 18:00,COOL,INCUBATING,1,0,11324,SSTC,23.4334564
-2.316685,-20.507735,2019,22/05/2019 02:00,COOL,INCUBATING,1,0,11324,SSTC,23.5275106
-2.326815,-20.48876,2019,22/05/2019 04:00,COOL,INCUBATING,1,0,11324,SSTC,23.5342277
-2.467659,-20.564732,2019,22/05/2019 06:00,COOL,INCUBATING,1,0,11324,SSTC,23.5582449
-2.442275,-20.411097,2019,22/05/2019 08:00,COOL,INCUBATING,1,0,11324,SSTC,23.5623555
-6.037644,-16.411066,2019,25/05/2019 00:00,COOL,INCUBATING,1,0,11324,SSTC,24.1924332
-5.889537,-15.978604,2019,25/05/2019 02:00,COOL,INCUBATING,1,0,11324,SSTC,24.1292391
-5.895034,-15.953617,2019,25/05/2019 04:00,COOL,INCUBATING,1,0,11324,SSTC,24.1111863
-6.102496,-16.177093,2019,25/05/2019 06:00,COOL,INCUBATING,1,0,11324,SSTC,24.1381723
-6.125656,-16.225692,2019,25/05/2019 08:00,COOL,INCUBATING,1,0,11324,SSTC,24.1432484
-6.107213,-15.982312,2019,25/05/2019 10:00,COOL,INCUBATING,1,0,11324,SSTC,24.1424787
-6.000471,-15.837902,2019,25/05/2019 12:00,COOL,INCUBATING,1,0,11324,SSTC,24.1181608
-6.006296,-15.842139,2019,25/05/2019 14:00,COOL,INCUBATING,1,0,11324,SSTC,24.1195424
-5.84706,-15.924054,2019,25/05/2019 16:00,COOL,INCUBATING,1,0,11324,SSTC,24.0818816
-6.133182,-16.106575,2017,01/12/2017 20:30,HOT,INCUBATING,1,0,9732,CHLA1,0.160339772
-7.34665,-17.046141,2017,02/12/2017 08:30,HOT,INCUBATING,1,0,9732,CHLA1,0.123108664
-7.205374,-16.453458,2017,02/12/2017 14:30,HOT,INCUBATING,1,0,9732,CHLA1,0.122218644
-7.157958,-16.311135,2017,02/12/2017 17:30,HOT,INCUBATING,1,0,9732,CHLA1,0.12729865
-7.278969,-16.000455,2017,02/12/2017 20:30,HOT,INCUBATING,1,0,9732,CHLA1,0.148017285
-7.500125,-16.060077,2017,02/12/2017 23:30,HOT,INCUBATING,1,0,9732,CHLA1,0.162319457
-7.586905,-16.058604,2017,03/12/2017 02:30,HOT,INCUBATING,1,0,9732,CHLA1,0.138625033
-7.399395,-15.609725,2017,03/12/2017 05:30,HOT,INCUBATING,1,0,9732,CHLA1,0.134467019
-7.40188,-15.642736,2017,03/12/2017 08:30,HOT,INCUBATING,1,0,9732,CHLA1,0.136633741
-7.427242,-15.755821,2017,03/12/2017 11:30,HOT,INCUBATING,1,0,9732,CHLA1,0.136547436
-7.442307,-15.932222,2017,03/12/2017 14:30,HOT,INCUBATING,1,0,9732,CHLA1,0.167234942
-7.471919,-15.934786,2017,03/12/2017 17:30,HOT,INCUBATING,1,0,9732,CHLA1,0.164731061
-7.440518,-15.785074,2017,03/12/2017 20:30,HOT,INCUBATING,1,0,9732,CHLA1,0.139049374
-7.457816,-15.849261,2017,03/12/2017 23:30,HOT,INCUBATING,1,0,9732,CHLA1,0.153353611
-7.294043,-15.578709,2017,04/12/2017 02:30,HOT,INCUBATING,1,0,9732,CHLA1,0.142819113
-7.089628,-15.381752,2017,04/12/2017 05:30,HOT,INCUBATING,1,0,9732,CHLA1,0.176337324
-7.075583,-15.539641,2017,04/12/2017 08:30,HOT,INCUBATING,1,0,9732,CHLA1,0.134166479
-6.838597,-15.710589,2017,04/12/2017 20:30,HOT,INCUBATING,1,0,9732,CHLA1,0.155364997
-6.813436,-15.706389,2017,04/12/2017 23:30,HOT,INCUBATING,1,0,9732,CHLA1,0.159366087
-6.361434,-15.195864,2017,05/12/2017 05:30,HOT,INCUBATING,1,0,9732,CHLA1,0.181396611
-6.083912,-15.748145,2017,05/12/2017 14:30,HOT,INCUBATING,1,0,9732,CHLA1,0.160627713
-5.849205,-16.954584,2017,02/12/2017 05:29,HOT,INCUBATING,1,0,9741,CHLA1,0.122457983
-5.886594,-17.107082,2017,02/12/2017 08:29,HOT,INCUBATING,1,0,9741,CHLA1,0.108606595
-6.473572,-17.682734,2017,02/12/2017 14:29,HOT,INCUBATING,1,0,9741,CHLA1,0.079992884
-6.479559,-17.708129,2017,02/12/2017 17:29,HOT,INCUBATING,1,0,9741,CHLA1,0.07902415
-6.449014,-17.703076,2017,02/12/2017 20:29,HOT,INCUBATING,1,0,9741,CHLA1,0.076869625
-6.745686,-18.322731,2017,03/12/2017 02:29,HOT,INCUBATING,1,0,9741,CHLA1,0.063630316
-6.683385,-18.18706,2017,03/12/2017 05:29,HOT,INCUBATING,1,0,9741,CHLA1,0.072003907
-6.981184,-18.648938,2017,03/12/2017 11:29,HOT,INCUBATING,1,0,9741,CHLA1,0.063726976
-7.103593,-18.87383,2017,03/12/2017 14:29,HOT,INCUBATING,1,0,9741,CHLA1,0.065289205
-7.087885,-18.771045,2017,03/12/2017 17:29,HOT,INCUBATING,1,0,9741,CHLA1,0.057648762
-6.75361,-18.697852,2017,03/12/2017 23:29,HOT,INCUBATING,1,0,9741,CHLA1,0.0799659
-6.581836,-20.7641,2017,04/12/2017 14:29,HOT,INCUBATING,1,0,9741,CHLA1,0.041197583
-6.590516,-20.924078,2017,04/12/2017 17:29,HOT,INCUBATING,1,0,9741,CHLA1,0.043110881
-6.345455,-20.39634,2017,04/12/2017 23:29,HOT,INCUBATING,1,0,9741,CHLA1,0.03927382
-6.126255,-20.131032,2017,05/12/2017 08:29,HOT,INCUBATING,1,0,9741,CHLA1,0.049439003
-6.040413,-19.785595,2017,05/12/2017 14:29,HOT,INCUBATING,1,0,9741,CHLA1,0.054651191
-6.028573,-19.809044,2017,05/12/2017 17:29,HOT,INCUBATING,1,0,9741,CHLA1,0.054659836
-5.918868,-19.600822,2017,05/12/2017 20:29,HOT,INCUBATING,1,0,9741,CHLA1,0.055759877
-5.869483,-19.71104,2017,06/12/2017 02:29,HOT,INCUBATING,1,0,9741,CHLA1,0.056864312
-5.88099,-19.69538,2017,06/12/2017 05:29,HOT,INCUBATING,1,0,9741,CHLA1,0.057660334
-5.269966,-16.198187,2017,07/12/2017 11:29,HOT,INCUBATING,1,0,9741,CHLA1,0.183130102
-5.314193,-16.03156,2017,07/12/2017 14:29,HOT,INCUBATING,1,0,9741,CHLA1,0.176753913
-6.819177,-17.476831,2017,03/12/2017 01:00,HOT,CHICK_REARING,1,0,9751,CHLA1,0.084919228
-6.830514,-17.583601,2017,03/12/2017 02:00,HOT,CHICK_REARING,1,0,9751,CHLA1,0.074944171
-6.81227,-17.58073,2017,03/12/2017 03:00,HOT,CHICK_REARING,1,0,9751,CHLA1,0.075239579
-6.8061,-17.577332,2017,03/12/2017 04:00,HOT,CHICK_REARING,1,0,9751,CHLA1,0.07416766
-8.333559,-21.598623,2017,05/12/2017 07:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.03921162
-8.336558,-21.598886,2017,05/12/2017 08:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.039301063
-8.340761,-21.594248,2017,05/12/2017 09:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.039395485
-8.339183,-21.597894,2017,05/12/2017 10:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.039372363
-8.346561,-21.568601,2017,05/12/2017 11:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.039329306
-7.992536,-19.821103,2017,05/12/2017 22:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.058665245
-7.99078,-19.827937,2017,05/12/2017 23:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.058338548
-7.997171,-19.832861,2017,06/12/2017 00:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.059564141
-7.997322,-19.837406,2017,06/12/2017 01:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.059525186
-7.99608,-19.834638,2017,06/12/2017 02:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.059304859
-8.006816,-19.785162,2017,06/12/2017 03:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.056818443
-8.006981,-19.664591,2017,06/12/2017 04:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.054367685
-7.987103,-19.613157,2017,06/12/2017 05:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.052510326
-7.994177,-19.609972,2017,06/12/2017 06:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.052704868
-7.771177,-17.867881,2017,06/12/2017 16:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.066927955
-7.765344,-17.8228,2017,06/12/2017 17:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.071294173
-6.456569,-15.82599,2017,07/12/2017 06:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.13344841
-6.414727,-15.811161,2017,07/12/2017 08:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.15379786
-6.324111,-15.76259,2017,07/12/2017 09:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.167655765
-6.225881,-15.698073,2017,07/12/2017 12:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.154519592
-6.194222,-15.654585,2017,07/12/2017 13:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.153657608
-6.157275,-15.624741,2017,07/12/2017 14:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.152446185
-6.140438,-15.651474,2017,07/12/2017 15:00,HOT,CHICK_REARING,1,0,9752,CHLA1,0.150464123
-5.941109,-16.116839,2017,08/12/2017 07:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.156785002
-5.920439,-16.13576,2017,08/12/2017 08:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.15590517
-5.955806,-16.125492,2017,08/12/2017 09:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.15471494
-5.683995,-15.471218,2017,08/12/2017 13:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.157169867
-5.673491,-15.450045,2017,08/12/2017 14:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.15487853
-5.643889,-15.389837,2017,08/12/2017 15:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.147732447
-5.455149,-15.26733,2017,08/12/2017 17:00,HOT,CHICK_REARING,1,0,9753,CHLA1,0.169186479
-8.279083,-16.451123,2017,08/12/2017 05:00,HOT,INCUBATING,1,0,9761,CHLA1,0.121017714
-8.325252,-16.513173,2017,08/12/2017 07:00,HOT,INCUBATING,1,0,9761,CHLA1,0.116832358
-8.526605,-16.620354,2017,08/12/2017 09:00,HOT,INCUBATING,1,0,9761,CHLA1,0.118165866
-8.539626,-16.621053,2017,08/12/2017 11:00,HOT,INCUBATING,1,0,9761,CHLA1,0.118337243
-9.833094,-17.757478,2017,08/12/2017 22:59,HOT,INCUBATING,1,0,9761,CHLA1,0.063229372
-9.917935,-17.696825,2017,09/12/2017 00:59,HOT,INCUBATING,1,0,9761,CHLA1,0.065633182
-10.122491,-17.94091,2017,09/12/2017 02:59,HOT,INCUBATING,1,0,9761,CHLA1,0.05558243
-10.111182,-17.925628,2017,09/12/2017 04:59,HOT,INCUBATING,1,0,9761,CHLA1,0.054730736
-10.119917,-17.924415,2017,09/12/2017 06:59,HOT,INCUBATING,1,0,9761,CHLA1,0.054813227
-10.133284,-17.820389,2017,09/12/2017 08:59,HOT,INCUBATING,1,0,9761,CHLA1,0.054171471
-10.24027,-17.632336,2017,09/12/2017 12:59,HOT,INCUBATING,1,0,9761,CHLA1,0.065614933
-10.364797,-17.832178,2017,09/12/2017 14:59,HOT,INCUBATING,1,0,9761,CHLA1,0.061026447
-10.391201,-17.876443,2017,09/12/2017 16:59,HOT,INCUBATING,1,0,9761,CHLA1,0.061103304
-10.44389,-17.875524,2017,09/12/2017 18:59,HOT,INCUBATING,1,0,9761,CHLA1,0.062516511
-10.655629,-18.096856,2017,09/12/2017 20:59,HOT,INCUBATING,1,0,9761,CHLA1,0.064058072
